id,date,user_name,user_id,user_displayname,user_location,user_followers,user_friends,user_statuses,retweeted,content,lang,is_missinginfo
1393979210662744068,2021-05-16 17:18:37+00:00,superstar__fann,1252858099242725384,👌⭐️✨🔔,,157,320,5484,,@SwagKhiladi Symptoms unte medication start cheyi negative vachina kuda... better,en,
1393978441867972610,2021-05-16 17:15:34+00:00,mayraisis,267460709,Deusa Ísis 🏳️‍🌈,Belem,142,416,15745,,"@ana_lurocha @lubrasil Depende. geralmente eu tb me alegro.
EXCETO: ⬇️
Ja vi fura fila.
Ja vi gente vacinando e after em festinha
Além dos minions vacinados, que lutaram contra a “vaChina” e seguem de olhinhos fechados na foto da vacinação, agora agradecendo a Deus.",pt,
1393977539102580741,2021-05-16 17:11:58+00:00,RAMCHARANCULTF3,1288865291724656643,Charanism Cult💥•ᴹᵃˢˢ ᴹᵃRCʰ,Hyderabad 🔄 Karimnagar,2065,2184,64419,,"@MrCharanist Nijame
Corona vachina varike mali idhi vasthundhi ata max cases lo",et,
1393977067541127170,2021-05-16 17:10:06+00:00,Pa1Veera,1208627149306904576,Anand Vasiraju,,3898,469,108805,,@NFan1985 Epudu vachina speaker istharu adiki 🙏🙏,et,
1393976255679279106,2021-05-16 17:06:52+00:00,lucgaldino,95730104,LUC 🌚,"São Paulo, Brasil",6681,1257,38844,,e agora eles postando e comemorando que não tomaram a coronavac pq é a vachina do dória rs,pt,
1393975843626446851,2021-05-16 17:05:14+00:00,gohdluffy,1149640326946025478,G ODa,Home,122,558,16213,,@MounishKit2 @rao_4005 Aa series gurthu vachina prathiisari....BB GoT and ee dark...ee range hype and gurthinpu eppatkaina vasthaaadaa raada anna aalochaney vasthadi bro😢,hi,
1393974599977742336,2021-05-16 17:00:18+00:00,Juhpower80,849734096,Julio PowerSCCP,,1185,2313,2782,,"@BolsonaroSP Qual foi a justificativa do seu pai pra não comprar a VACHINA antes?
Não havia aprovação da ANVISA, correto?
Então, pergunto-lhe:
A Hidroxicloroquina e a  Ivermectina, TEM???🤔🤔🤔
Não.
Então, CALA-TE, seu BISONHO.",pt,
1393971926901481482,2021-05-16 16:49:40+00:00,Pokiri_Pilla,1287348991084998656,𝙻𝚊𝚝𝚑𝚊𝙲𝚑𝚘𝚠𝚍𝚊𝚛𝚢💫,Mahi🫶,1972,786,60090,,@VDhmf @urstrulyMahesh Adhi starting lo na photo petta tlika appudu vachina followers 300😂😂,tl,
1393971637737820162,2021-05-16 16:48:31+00:00,SATYADHFPSPK,1256854935385174016,SANJAY SAHU,vizag,2108,1561,70898,,"@MallaVinayak @Vamsivardhan_ Symptoms crct ga teliyadu ra.. But corona vachina tharvatha side effects vasthaiii, choopu podam, chanipodam jaruguthundi",en,
1393970475349409793,2021-05-16 16:43:54+00:00,Priyatham09,1287949942980407297,FEARLESS/SSMB28,,530,767,82716,,Chandramukhi 1st time tv lo chusinappudu vachina bhayam&gt;&gt;&gt;arundhati in theatre,hi,
1393969655576862725,2021-05-16 16:40:39+00:00,jagadeesh_PJ27,1710901568,PJ #27 🧘‍♂️,Trap,217,712,48137,,Vachina chances finish cheyyandra 🙏🏻,fr,
1393967784745332737,2021-05-16 16:33:13+00:00,Baadshah9999,2755427394,#NTRRR,"Tirupati, India",6246,1133,152934,,"Crct gane chepav No1 Dancer Ani 
20K+ votes vachina poll kuda Ade cheptondi le 
@tarak9999 🤟 🔥
https://t.co/PxCEt7zSSa",it,
1393966727965208576,2021-05-16 16:29:01+00:00,urs_trulyVishnu,2739132859,Vishnu,,659,830,45742,,@stuntkidsra1 @SVinayTweets Haa strong ee AVPL kanna SLN ki ekkuva vachina territory ❤️,fi,
1393963381158207489,2021-05-16 16:15:43+00:00,romes_sergio,1251610342322569216,sergio romes,RIBEIRÃO PRETO - SP,6019,6069,11446,,"HOJE , A FOSFO PODERIA TER SALVO 2 VIDAS...
A DE UM JOVEM DE 41 ANOS E A DE UMA GRANDE ATRIZ...
MAS , ELA NÃO TEM O EMPENHO DA VACHINA...",pt,
1393961445188984834,2021-05-16 16:08:01+00:00,Bratty565,1291054604881244160,Oligarch,,46,243,13161,,"Mee questions meeru adagandi, na istam vachina answers nenu istha, andulo rationale lekapothe nannu erripappa anukuntara? Anukondi. - new erripappa Ganesh.",tl,
1393960109185720322,2021-05-16 16:02:43+00:00,AppaRaoUpputuri,2244048438,Lawyer Apparao,Hyderabad,234,501,28697,,@AndhraFact TOI will get bribes from 420s since 2004 onwards TOI is not media it is mask worn media for money they will do any thing with regard Reddy gadu parama kula gajji vedava vadiki puttikatho vachina vedava charecter but here king he will take care tomorrow he will get bail,en,
1393960023575781376,2021-05-16 16:02:22+00:00,sai_tarakiann,1109399822136561669,Sai,🌜,1596,1378,74871,,Monna vachina vakeel saab 1M Kuda Kaaledhu kadha??,et,
1393959541465878544,2021-05-16 16:00:27+00:00,MaurcioNunes5,809119457260044288,Maurício Nunes 🇧🇷Patriota🇧🇷,"Florida, USA",1849,3703,31084,,"@henriolliveira_ Será que tomou a vachina do Dória?
Coerência?🤔",pt,
1393958527878660097,2021-05-16 15:56:26+00:00,Pokiri2497,1141741313626296320,𝘿,ఇంటికి దూరంగా... ,5019,458,111668,,Arundhati chusi vachina night na life loney marchipolenu 🙏🏻😰,en,
1393958488804667397,2021-05-16 15:56:16+00:00,ArlanGomes4,1126095598065733632,Arlan Gomes,"Caratinga, Brasil",9,154,2819,,"Dou esta porcaria de vachina pra quem quiser tomar minha dose, não se vacina durante a pandemia  ,não sou rato de nenhum laboratório  !",pt,
1393958449428398082,2021-05-16 15:56:07+00:00,TataraoSativad6,1300966409183227904,Tatarao Sativada,,9,41,1649,,@TFIBoxOffice_ Jr ntr man of masses yela avutadu cinema super hit talk vachina kuda collections ravo because ntr is not man of mass,en,
1393958123858104321,2021-05-16 15:54:49+00:00,JaswanthDeva,315109904,Jaswanth Deva,"Hyderabad, India",311,241,27736,,@pavanztweets Hahaha anthe anna pedha ayana RC kosam vachina director ni blocking koratala kuda obligation valla chesadu,tl,
1393957339221303299,2021-05-16 15:51:42+00:00,Charan151515,1076713317366972420,Ram Charan🔥🏹🏇,Rangasthalam,2488,386,79331,,@Kaksha_333 @tamarind147 @PremCharaNN Industry lo velladaniki path isthe chalu.. expectations lekunda vachadu.. Success ayyi legacy ki dikku ayyadu.. Expectations tho vachina vallu Success avvaka shed ki poyana vallu unnaru. Two cases unnay,et,
1393956310052478976,2021-05-16 15:47:37+00:00,vini_kannenberg,2330483042,vinicius,Brazil ,543,107,2208,,"@cybeleprovenza1 @jcarloselias @taoquei1 Existe governar sem roubar... Essa pandemia poderia ser o caminho pra ele dar a volta por cima.. Mas preferiu criticar vacina, chamando de vachina ou vacina do Doria, e tbm criticar a china e acusar sem provas... É só isso que ele sabe fazer",pt,
1393955799014150150,2021-05-16 15:45:35+00:00,VA4257,1159514668836110337,ÿ_a_n_i_v ❤️‍🔥,"Tirupati, India",514,193,15973,,"@itsDKupdated @ave_RAGEstudent Vadu radu ani sarcastic ga vesa
Vachina speaker teesukodu",et,
1393954661296590851,2021-05-16 15:41:04+00:00,srikaran1,292203591,#Venky,India,1809,189,30342,,@iamchandu3266 Officer vachindi next Manmadhudu2  a next Wilddog inka ilantivi 10 vachina alage untaru enduku ante valaki alavatu ayipoyindi,tl,
1393954421038592004,2021-05-16 15:40:07+00:00,markaeletrotec,904677704,marcilio carvalho,"Araguaína, Brasil",203,9,8029,,@TutuBarao2106 A vachina era pra covid ou pra câncer?,pt,
1393953062754996225,2021-05-16 15:34:43+00:00,gowtham971,4444457535,Gowthamm®🌊,Tenali - Chennai ,932,559,19171,,"@Nik_tweetZ S
Eluru chuste day2 noon - 3 or 4, matinee - 5 , 1st - 4, 2nd - 7
Second shows all Adv fulls vachina rest vi veyyaledu
Bhimavaram noon - 3 , matinee ? , 1st, 2nd 5 shows , Ila unnay

Comparatively koddiga less ga, movie ledu pakkana vesesina bagundedi weekend ki",en,
1393950817313382406,2021-05-16 15:25:47+00:00,AppaRaoUpputuri,2244048438,Lawyer Apparao,Hyderabad,234,501,28697,,@Sakamoori Soriasis vuntae foot reddish ga vuntai ani kuda theliyadu quota lo seats vachina vallaki emithelusthundi hence we demand removal of reservations for efficient people in public employment,en,
1393950364957773829,2021-05-16 15:24:00+00:00,RAMCHARANCULTF3,1288865291724656643,Charanism Cult💥•ᴹᵃˢˢ ᴹᵃRCʰ,Hyderabad 🔄 Karimnagar,2065,2184,64419,,"Malayam heroes andharu kalisi (140+ actors) oka Movie lo Act chestunru

Aa movie lo vachina dabbu antha Corona tho Suffer avtuna variki Donate avabotundhi

Great implemantation - decision by Mollywood👏",ro,
1393949665649774592,2021-05-16 15:21:13+00:00,Sai_0797,1866891164,SAI,,2474,732,55291,,@mfsstayaway Karuvu lo unnaru elanti mve vachina chusestharu,et,
1393945290562965509,2021-05-16 15:03:50+00:00,sai_megha,372733570,Megha sai,"Hyderabad,Telangana",284,621,7567,,@Lokeshh0077 @ltemboyy_ @Sushspace Bro ivi chala patavi april end lo vachina vi .. ipppudu verified kadu,und,
1393944334790180874,2021-05-16 15:00:02+00:00,PSilney,1147556170099560450,silney.p,,1133,1222,13085,,@gilmarmendes Espero q tenha tomado a vachina !! E pelo jeito não neh ??,pt,
1393942838191161345,2021-05-16 14:54:05+00:00,ItsAArjun,1363552617230520320,Arjun,"Rajahmundry, India",1298,1384,17175,,"@AlluBablooAADHF @alluarjun @AlluArjunCulttt Na voice bagodhu bro vaddhamanna 
Nen vachina vinta matlada",fi,
1393942215706038278,2021-05-16 14:51:37+00:00,CaptainCheeku,1276913173325438977,⚡Narendra⚡,Loser ,3914,1657,83913,,"@Racegurram_2 Unbreakable record break chesadu 🔥😎

Vachina 2 seasons lone 😎",en,
1393940343272443905,2021-05-16 14:44:10+00:00,malariao,241583527,Ricardo Cardoso SM,"Santa Maria, RS, Brasil",615,1643,4517,,"@cajosias Pedro Ernesto a vachina te causou efeitos colaterais no raciocínio,só pode ,ferreira é melhor que qualquer jogador do Morango,erro histórico foi ele ter ficado fora com Renato teimoso,assim como erro histórico foi deixar o Tetê ser vendido por pouco mais de nada",pt,
1393939764865159171,2021-05-16 14:41:52+00:00,Willsmi71394928,1193732186559541248,Thalaiva..,,10,15,3635,,@hey_chinna @AdityaE07149331 @Mounesh_white @GuruRs45 Day 1 record cheppandra ante chepparu edho fluke lo vachina hit figures tiskochi AAthu thope antaru 😂,et,
1393939036792893445,2021-05-16 14:38:59+00:00,jotaefe2805,148372685,I'm Jota! - O CUDIMUNDISTÃO É AQUI...,ℂ𝕦𝕕𝕚𝕞𝕦𝕟𝕕𝕚𝕤𝕥𝕒̃𝕠,16116,11694,259365,,"...ACONTECENDO, MESMO COM TODO ""CHORORÔ"" DA MÍDIA MEQUETREFE BRASILEIRA, QUE ESTÁ FALTANDO VACHINA! https://t.co/jDnxe8fNO8",pt,
1393938563482497025,2021-05-16 14:37:06+00:00,FilosofoJesse,1377425363807141889,Filósofo Jessé Lopes,"Criciúma, SC",21,14,16376,,"A VaChina é fruto de uma operação do Netflix em associação com a rede GloboLIXO, com toda a certeza.",pt,
1393938063517179911,2021-05-16 14:35:07+00:00,CellKF,4840454362,t a p u 👑,,47,76,32274,,"Minha vó arrotando pra tudo quanto é lado que não vai deixar colocarem vírus nenhum nela, que não toma a ""vachina"" nem morta",pt,
1393934674418929673,2021-05-16 14:21:39+00:00,duartevalmir,234826425,valmir duarte,"Londrina, Paraná",1927,3382,17330,,@Marinho080858 Vachina nele...,pt,
1393933198350897156,2021-05-16 14:15:47+00:00,gonecasesir,1037599191017476096,Naa Paithyam⚓,Twitter,1366,276,46105,,@DarlingSasank Flop films tho vachina fanbase 🔥 #Prabhas dhe,en,
1393933033137328133,2021-05-16 14:15:07+00:00,fdfsmovie,2283745879,AHAM,"రాయలసీమ
",5050,258,132132,,"Dukkala unnadu ani vachina medical report... 
Wiggu gadini ramesh Hospital ki pampedhi leedhu.. Adoka dubankor dhavakhana ani cheppina CID.. 👍🤘",hi,
1393931743304962057,2021-05-16 14:10:00+00:00,Kiara_Tarak9999,1323588015826956289,KiaRRRist ᵀʰᵒᵏᵏᵘᵏᵘⁿᵗᵘᵖᵒᵛᵃᵃˡᵉ,,1321,398,27139,,AA Charan ki vachina votes kalipina ntr ke ekkuva vachay ga,hi,
1393930630732206080,2021-05-16 14:05:35+00:00,YSR_CULT,804667942516375552,Vคϻ͢͢͢ຮi, India,276,689,11160,,@writtenbySID Arundathi Emaina Savithri Thesina Cinema Na 16/1/2009 Lo Vachina Cinema Idhi Dheeniki Lucky Endukayya Swamy...,et,
1393929534429298694,2021-05-16 14:01:13+00:00,RCrules,1272206074636980224,RCda,10H 30M ⋘,519,495,28947,,"Intiki vachina vadini boss intiki pampinchava @AlwaysRamCharan anna
Next 4 movies unai inko 3 years anukuna  
Appudu chesi em chestadu ento",et,
1393929116521574406,2021-05-16 13:59:33+00:00,VenkyMassDHFM,1026848214945648640,Venky DHFM 🙂,Amalapuram Gadda SSMB Adda 😎,1498,1017,30460,,"Follow , FB Fb ani  DM Lo Tinakandi ra Meeru May 31st Mass Range Lo Participation Chesta Anukunte Comment Your Id's 👍

Fb Kodata 🔔 And Nene Promote Chesta ..Other wise Leave 🚶
 Twitter ki Babu Kosam Vachina Vallaki Welcome  Guy's 🔥 

Musugu id's Unte 🖕🤙

#SarkaruVaariPaata",en,
1393928264549285889,2021-05-16 13:56:10+00:00,andreabgarcia11,761758028291010560,Andrea Garcia Dedeia,"São Paulo, Brasil",771,1169,3251,,@alvarodias_ Com toda certeza... até mais do que esse pseudo veneno chamado vachina,pt,
1393927576251416577,2021-05-16 13:53:26+00:00,aboliset,1026224186,SuperStarMahesh-Namo Fan,,426,585,32962,,@AshokReddyNLG @CoreenaSuares2 Matter chadivava or else just farm house lo kcr ki vachina dream aa 🤔,en,
1393923348032376834,2021-05-16 13:36:38+00:00,BancoPortugal,1272010808562720773,Pak The Based God🌹🔴⚪,"Old Trafford

",1621,13,7545,,"Ingredientes vachina astrachinoca

- rato
-sangue LGBT
- cabelo
- plastico ABS
- fumo ventil
- CD linkin park esmigalhado
- carne",pt,
1393923298551996416,2021-05-16 13:36:26+00:00,KRBtweetz,987893340845768704,KRB,,3974,891,12459,,"@B4Politics @Manju_manchiDIL @unexpected5678 Brinda garu, my honest opinion..Because of people like u many looking for alternative to TDP..

Don't stoop down..mari antha digajari matladalsina avasaram ledu..
Manjula garu edo thanaku istam vachina tweets vesukuntaru..Meeku problem enduku ? Too much andi idi..",in,
1393922208142143491,2021-05-16 13:32:06+00:00,cintiapera,104671248,Cintiapera,"São Paulo, Brasil",3779,4976,17527,,@Ricamconsult Falou o jornaleco vermelho que compraria a vachina antes mesmo da pandemia ! ... fica até feio um comentário tão raso.,pt,
1393920739917537280,2021-05-16 13:26:16+00:00,MassKaBaap8,1272703774356729856,Srikanthgowd🌊,,410,693,53817,,@TrollNTRHaterz @tarak9999 Manam 200k likes kotali ante ...fl vachina 4-5 hrs lo 100k likes 50k rts padipovali ...cmnts anevi alago mana chethilo vuntadhi kabhatti petachu adhi prblm kadhu ...,in,
1393920087535587342,2021-05-16 13:23:41+00:00,rajas3khar,139385219,Rajasekhar Yekkanti,,139,375,4319,,"Vachina 16 seats ki 2 times eeyana PM seat tyaagam chesaadanta 🤣🤣

Yevaru ra meeku support ichi vundedi PM avvalanukunte🤦 https://t.co/AOndl5IdVi",et,
1393920061463699459,2021-05-16 13:23:35+00:00,DhoNiTR,929891542059311105,NewYear Matram Manadhe🔥,Namma Bengaluru,2049,782,140770,,@ImRamya_ Nenu 1 week full neerasam vundedi baaga cough vundedi aftr 1 week mellaga baga cough tagindi and neerasam taggindi 13 th day ki antha set ayya but oka month varaku koncham negative vachina care teesukovali ..,tl,
1393917997031608320,2021-05-16 13:15:22+00:00,NMito2022,1364323247261646851,NeliaMito2022🇧🇷🇺🇸🇮🇱,,2456,2597,55044,,A vachina VACHINA dos petralhas. Parece que só é bom pra os chineses encherem os seus bolsos de dinheiro em cima dos otários que ainda brigam por causa do veneno chinês. Kkkkkkkkkkk. https://t.co/I32QbMWMnK,pt,
1393917224318947330,2021-05-16 13:12:18+00:00,mrimper9999,1242460015757127681,Vishnu™ 💙, I don't know,1700,1362,161174,,"Ippatidaka hero spaces lo vachina negativity antha political space lo povalii🌝

What a planningg for attentionn

Great job",en,
1393916912975765506,2021-05-16 13:11:04+00:00,NariPowerStar45,1150386659126415360,🕶️RoYal Nari PowerStar' 🦅,Haters Mind 🕶️,429,472,23872,,@NtrDieHardFan9 @NTR_Warrior @Ram_Urs_ Kallu Kaakulu Mingeya Mee N Banasalaki Charan Vishayam Lo Mem Involve Avvaley Chiru tho Ntr Ni Compare Chesthe Vachina Disco Adhi Nenu PK Fan Gurthu Pettuko Nenu PK Fan Neekula N Family Ki Banisanu Kadhu  Chal Hat 😎,in,
1393916884576182274,2021-05-16 13:10:57+00:00,chiruforever786,198525386,sagar puli,,131,396,10774,,@kumarsayzz Yenni unnayo cheppara mundu normal days lo vachina peekedem ledu distributors tent vesukovadam thappa,et,
1393915499054911488,2021-05-16 13:05:27+00:00,_IndraKumar_FL,1045375230879752192,indra_Vk❤️Smriti,"Hyderabad, India",1281,553,42369,,"Shankar pette budget ki present Kamal unna form ki +ve talk vachina dobocchu Indian2.Hit ithe benefit untadhi Assam ithe Rc15 meedha expectations taggochu. 
#RC15 complete chesi Indian2 ki velte best manaki.",en,
1393915278065500168,2021-05-16 13:04:34+00:00,DrlgPrabhasFan,918666395092525056,16 Jun 2023🏹,Mumbai,2514,471,182307,,Machha @lasyaa__  nee space lo eppudu vachina ndhuku intha silent ga untadhi 🥺 ndhuku evvaru matladaru nenu vachhinappudu 😷🤧,et,
1393915167008706561,2021-05-16 13:04:08+00:00,B0kkarD,1374649275066425346,B0kkaard,,539,218,5535,,"@Pawanfan_12 😂

Rajamouli  cinemalo ide miss ayina 1st cinema 

TV lo vachina chudali anipiyaledu minimum  interest  rala even time pass ki kuda",et,
1393913024944148483,2021-05-16 12:55:37+00:00,AzevedoKelvia,1108091374086356993,🇧🇷Kelvia Azevedo🇧🇷 2️⃣2️⃣,Brasil,22767,10962,60739,,"CPI do circo, onde a IMORALIDADE dos corruptos é gritante frente a ela.
Estou com um tio em uma UTI, tomou as duas doses da maldita vaCHINA.",pt,
1393912722962587658,2021-05-16 12:54:25+00:00,professor_dhfm,1264256391725887488,Professor🔔DHFM,"Miami, FL",2268,1513,5267,,@UrsHNE @MegaPowerSena Twitter ki vachina kothalo mana pk ki girls following vundhanukunna ikkada😴,tl,
1393911889961365506,2021-05-16 12:51:06+00:00,Donatel98322073,1134071952728043521,Donatella,"São Paulo, Brasil",71,95,16348,,"@c_rborges @leandroruschel Pfizer são + de 120 milhões !!!   Então a vachina é 80% , e temos a da Fiocruz !!  Acho q tua conta ñ está batendo!!",pt,
1393911264028413952,2021-05-16 12:48:37+00:00,VenkyMassDHFM,1026848214945648640,Venky DHFM 🙂,Amalapuram Gadda SSMB Adda 😎,1498,1017,30460,,"Reach di Em undi le Oka Manchi Tweet Vesi Anni Groups lo Petti Prathi Okkadini RT Rt Ani Adigite Easy ga Vachestadi Reach !! 🙂👍

Na Manasulo Nundi Vachina Tweet ra..Reach Kosam Lavada kosam Kadu 🙂 

Hope you Understand !! Chala Chiraku ga Undi  ra Mood 😑

#SarkaruVaariPaata",et,
1393910055423012871,2021-05-16 12:43:49+00:00,prakashsan15,585583636,Prakash,India,40,428,2415,,@centre_leftt @dpudhfm Will take sometime. Eroju vachina numbers oka 3-4 days mundu test ki ichi untaru. So after one week nunchi chustamu lock down effect.,en,
1393910020975124489,2021-05-16 12:43:41+00:00,risheek_king,116470196,RishiQ,"india, hyderabad eluru",1423,294,87924,,@prashantbme Pichi peaks ki elipothundi asala epudo manam putaka mundhu vachina mvs entha collect chesthe enti 🤷‍♂️ daniki ipudu kotukotam endo 🙏,et,
1393909823142432774,2021-05-16 12:42:54+00:00,B0kkarD,1374649275066425346,B0kkaard,,539,218,5535,,"@prakashraj_Jspk Ya lucky me maa intlo andariki covid vachina maa papa vale happiness undi intlo instead of fear
No one joined hospital luckily",en,
1393909699901227009,2021-05-16 12:42:24+00:00,ArjunMahiDhfc,983541500272263168,Arjun Dhfc,"Warangal-Hamamkonda, India",3338,2718,127538,,@Saideep_here Covid +ve vachina vallu pakka ga chesukovala CT scan,et,
1393907955578261507,2021-05-16 12:35:28+00:00,RameshMahesh9,822030094277443585,Ramesh Mahesh,"Warangal-Hamamkonda, India",348,314,5568,,"@TeenmarMallanna Ninna Ni8 V6 loo Vachina News loo Srimanthudu Mahesh తలచుకుంటే ఒక్క Hospital నే దత్తత తీసుకోవచ్చు అన్ని అన్నారు...
For Ex : 1. Mahesh Has Adopted 2 Village's
2. Donating 30% Of His Income in ADD'S to  Trust
&amp; 1021 Main gaa 1021+ Heart Operations చూపిస్తున్నాడు.. https://t.co/YeWsxYIFjW",et,
1393907518812823554,2021-05-16 12:33:44+00:00,prasanthkumar88,1706632758,Prasanth s,india,402,1341,60445,,@EverSince__97 @ysjagan Oka donga inko donaga ki ticket ichhi MP ga geluchina tarwata daily monthly ⚫ money collection sharing lo vachina difference valla idhi anta jarugutundhi,tl,
1393906696469106696,2021-05-16 12:30:28+00:00,turlapatisathyu,168127670,sr,"khammam,Andhra pradesh",624,2211,10148,,@Vakeel_VT Ah yugantam Edo vachina bavundu,hi,
1393906105521262595,2021-05-16 12:28:07+00:00,RaghavaSeru,1973710202,Raghava S,Toronto,27,88,3595,,@KesagariM @ysjagan Neelanti pilla kukkalu paytm kukkalu adigithe chesesthe adi oora kukka jagan elaa authaadu.. vaadu thuglak.. vaadi commission share vachina tarwatha appudu chuddam antaadu.. leka pothe neelanti vallaki 5rs per tweet elaa isthaadu..,et,
1393905449162903554,2021-05-16 12:25:31+00:00,Luciana_FR,56798913,Luciana Florencio,"Sao Paulo, Brazil",12210,7554,12932,,"3 amigas da minha mãe, defensoras de Bolsonaro, da cloroquina, faziam “tratamento precoce” e criticavam a “vachina”. 
Todas morreram de Covid. 

Minha mãe odeia Bolsonaro, nunca fez tratamento precoce, tomou as 2 doses da vacina do Butantã, tem quase 80 anos e está ótima! 🤷‍♀️",pt,
1393903162948349958,2021-05-16 12:16:26+00:00,mbfan321,801714094697021440,nothing,,3623,1327,93389,,@sampuizzback @BhaswanthChowd2 safe game le kakapothe puri mari monotony flops vachina ade kottudu paiga quality tagutu vachindi 👎,et,
1393902473740374021,2021-05-16 12:13:41+00:00,NenuNaaLokam,924115419669000192,Blue Tick 🎯,"Guntur, India",5427,1307,140916,,22 vachina Okkasari kuda Mandu thaganidhi Nenokkadine anukunta,et,
1393901657868492800,2021-05-16 12:10:27+00:00,Steve118_,1283612256282894336,Steve,"Vishakhapatnam, India",3218,426,51307,,"@ThElastOU2 @shanmukhasai03 @Ajjuvarmaaa Collections anevi banners batti ,fanbase batti Ravu 
Aa areas lo Aa Hero Boxoffice stamina batti vasthai 
Theatre ki vachina prathi okkadini Nuv mega fan aa RC fan aa ani survey chesava",et,
1393901550192369670,2021-05-16 12:10:01+00:00,runieri,359151870,Pastora da PresbiteRihanna,Brasil,155,835,22560,,"@luboiteux Meu pai não tomou cloroquina, mas graças a Deus tomou a ""vachina"". O sintoma do tweet anterior foi percebido antes da aplicação da vacina, portanto não é efeito colateral dela 😉",pt,
1393901539702427651,2021-05-16 12:09:59+00:00,abhilashonfire,560922044,a'BILLA'sh అభిలాష్ (BILLA😎).,south india ,365,471,18401,,@GORANTLA_BC Kamarvathi ki vachina paid artistlu la ga na ..?,et,
1393900641735614464,2021-05-16 12:06:25+00:00,SriKris21226722,1305904543536824322,Sri Krishnaᴮʰᵉᵉᵐˡᵃᴺᵃʸᵃᵏ,,305,499,86225,,@Karthee64447893 @BJilfin @JanaSenaParty @mnadendla Kotha vaallaki isthe ila antaru...adhe vere party la nunchi vastananna big leaders ki ticket isthe vere parties ki jsp ki difference em undhi ani antaru..Me matalu ilaane untaayi.. basic ga andaru aa 2 parties ki vote veyadaniki alavatu padipoyaru.kotha vadu evadu vachina veyaru,hi,
1393900181641261061,2021-05-16 12:04:35+00:00,revz1236,192278084,Revanth,,9399,164,65450,,"More power to the Girl. Parents kuda ardam chesukopothe etla ra nayana.

Father kuda misbehave chesadu ante vadu petina torture kanna father valla vachina trauma ekuva untadhi.",et,
1393898132048515078,2021-05-16 11:56:26+00:00,king_nag_1406,1287647922704789505,Nag1406,,1346,30,32913,,"1989 Geethanjali vs 1990 JVAS

Maa Geethanjali range leddhu konni  centers lo JVAS ki ...adi malli  Chiru Era lo vachina BB movie 😂😂 https://t.co/3zXYVB3Yoe",in,
1393898003912564737,2021-05-16 11:55:56+00:00,tejdeharam,899164633776267264,tej deharam In Exile (Mahi) 🖤🎥,In Tammu Heart`s 🖤,926,1537,42778,,Mawa Endhuko idhi Neeku Vachina Proposal list ye kadhaaa @Ranjith__143 https://t.co/3m8ULedzfS,hi,
1393897251747942403,2021-05-16 11:52:56+00:00,Steve118_,1283612256282894336,Steve,"Vishakhapatnam, India",3218,426,51307,,"Engineering ki vachina Neeku inka Nibba veshalu poledhu ra @VenkyRC11
🚶🚶🚶",et,
1393896729079009280,2021-05-16 11:50:52+00:00,PeakyGang_,1339055381427879937,Mr.Shelby,"Ongole, India",484,228,27578,,@travelingpaper Nitho enduku vachina gola le ani ichi vuntar,it,
1393896696522973187,2021-05-16 11:50:44+00:00,mmourarj,28144955,Marcos Moura,Rio de Janeiro - Brazil,514,727,14022,,"Pra quem pensa que a vacina é salvação, nada é 100%! E esses devem ser Pfizer, imagina aqui com a vachina .....",pt,
1393895442925170693,2021-05-16 11:45:45+00:00,Vanessa50403521,1091680015622774784,🇧🇷Nessa ... Brasil🇧🇷🇧🇷,"Pambansang Punong Rehiyon, Rep",3096,3683,6862,,"@alvarodias_ Para que a coronavac, se ela não cria anticorpos? 
Quem toma essa vachina nem pode entrar nos estados unidos nem união europeia.
Pare de disseminar o ódio,  a china travou os insumos pq so quer  vantagem, o Brasil não precisa disso, ja vai iniciar a produção Nacional.",pt,
1393893279100391424,2021-05-16 11:37:09+00:00,PedroTanisho,18377507,Pedro Tanisho,Matão - SP,150,1074,5958,,Pais comunista é isso aí. Subornando o povo com adesivo pra forçar a vachina. Inveja.,pt,
1393892745668747266,2021-05-16 11:35:02+00:00,avinash2120,1048977985636712450,𝓐𝓿𝓲𝓷𝓪𝓼𝓱 🜃,In Ur Heart ♥️ My writings 👇,2865,1642,73893,,@Naveen8236 1 ammai vachina chaalu...100 Anta 😧,hi,
1393889072486121472,2021-05-16 11:20:26+00:00,arka__sai,1248306753411805185,Enigma,"Hyderabad, India",2293,458,47390,,@PurnaReddy_070_ ila rayadam lockdown lo vachina ammayilani padeydam,ht,
1393887664114372613,2021-05-16 11:14:50+00:00,RishiDHFM143,1362842040975773696,Rishi DHFM 👌⭐ 🔄,,218,411,50775,,"@Introvert0206 SDT modhalu monna vachina panja babu varaku meeru bujana vesukoni lepina valle....
Ikkada point adhi kadhu....
Nalugurilo evariki fan oh meku clarity lekapodam me problem.",et,
1393886512001916930,2021-05-16 11:10:16+00:00,stylishstarbu10,1154292373393817600,stylishstarbunny1405,,10,30,1688,,"@mahvirat @Nandutweetss @iamcrazy999 @JrNTRLakshman Sr ntr gadi biopic ki vachina musti ballaya gadiki 4cr collections, dance aina acting aina pedda comedy gadu ra vadu,

Nee bochu shape out ayedi lawadake bullaya",in,
